gaze_normal0_x;gaze_normal0_y;gaze_normal0_z;gaze_normal1_x;gaze_normal1_y;gaze_normal1_z;norm_pos_x;norm_pos_y
-0,171410479;-0,20165894;0,964340251;0,052409834;-0,228178815;0,97220761;0,426412984;0,64412132
-0,171410479;-0,20165894;0,964340251;0,054032404;-0,228298898;0,972090589;0,426724987;0,643881828
-0,171410479;-0,20165894;0,964340251;0,054517831;-0,227084389;0,972347925;0,426822674;0,643033211
-0,173929417;-0,199514473;0,96433528;0,054517831;-0,227084389;0,972347925;0,425536764;0,641171202
-0,173571996;-0,195621012;0,965196965;0,054517831;-0,227084389;0,972347925;0,425721725;0,638826119
-0,173571996;-0,195621012;0,965196965;0,055114918;-0,225889955;0,97259245;0,425840904;0,63796548
-0,174018851;-0,19426573;0,965390214;0,055114918;-0,225889955;0,97259245;0,425612934;0,637027764
-0,174018851;-0,19426573;0,965390214;0,05577682;-0,225251375;0,972702814;0,425742682;0,636499364
-0,174743462;-0,190093874;0,966089562;0,05577682;-0,225251375;0,972702814;0,425373569;0,633749347
-0,174743462;-0,190093874;0,966089562;0,054267189;-0,222139581;0,973503507;0,425094501;0,63211446
-0,175013077;-0,188402399;0,96637206;0,054267189;-0,222139581;0,973503507;0,424957278;0,631005037
-0,175013077;-0,188402399;0,96637206;0,055190555;-0,218912863;0,974182304;0,425146448;0,628811465
-0,174286842;-0,185489293;0,967066605;0,055190555;-0,218912863;0,974182304;0,425519756;0,627159
-0,174286842;-0,185489293;0,967066605;0,054397629;-0,218630901;0,974290217;0,425368206;0,627144859
-0,175619182;-0,185108796;0,966898462;0,054397629;-0,218630901;0,974290217;0,424686281;0,626617278
-0,175619182;-0,185108796;0,966898462;0,054504105;-0,217423041;0,974554526;0,424711141;0,625844304
-0,175619182;-0,185108796;0,966898462;0,05656051;-0,217871064;0,974337266;0,425105013;0,625703399
-0,175411391;-0,185527474;0,966855936;0,05656051;-0,217871064;0,974337266;0,425211337;0,626009493
-0,175411391;-0,185527474;0,966855936;0,056144848;-0,218829633;0,974146471;0,425127802;0,62669102
-0,175893858;-0,183757875;0,967106196;0,056144848;-0,218829633;0,974146471;0,424881279;0,625484419
-0,174624434;-0,184764466;0,967144456;0,056144848;-0,218829633;0,974146471;0,425531383;0,626388711
-0,174624434;-0,184764466;0,967144456;0,056201972;-0,217103962;0,974529224;0,425548652;0,625303228
-0,174624434;-0,184764466;0,967144456;0,056177283;-0,217832871;0,974367976;0,425541257;0,625761812
-0,174145202;-0,186445599;0,96690821;0,056177283;-0,217832871;0,974367976;0,425785727;0,626911946
-0,174145202;-0,186445599;0,96690821;0,054221739;-0,219481758;0,974108701;0,425403293;0,628334207
-0,173650195;-0,185739148;0,967133175;0,054221739;-0,219481758;0,974108701;0,425656709;0,628003306
-0,173929636;-0,185492132;0,967130369;0,054221739;-0,219481758;0,974108701;0,425513975;0,627789086
-0,173929636;-0,185492132;0,967130369;0,054785764;-0,21706334;0,974618914;0,4256312;0,626171413
-0,173929636;-0,185492132;0,967130369;0,054628848;-0,217394519;0,974553904;0,425599815;0,626409189
-0,173679603;-0,184799018;0,967307975;0,054628848;-0,217394519;0,974553904;0,42572798;0,626033451
-0,173176924;-0,183899324;0,967569528;0,054628848;-0,217394519;0,974553904;0,425985252;0,625584925
-0,173176924;-0,183899324;0,967569528;0,054311307;-0,216968392;0,974666609;0,425925633;0,625385069
-0,174029187;-0,184301143;0,967340132;0,054311307;-0,216968392;0,974666609;0,425489944;0,625447788
-0,174029187;-0,184301143;0,967340132;0,054725135;-0,217724807;0,974474765;0,425566839;0,625833392
-0,17371099;-0,18433319;0,967391217;0,054725135;-0,217724807;0,974474765;0,425729509;0,625922947
-0,17371099;-0,18433319;0,967391217;0,056473602;-0,216645057;0,974615643;0,426070365;0,624894561
-0,173151489;-0,184076853;0,967540322;0,056473602;-0,216645057;0,974615643;0,426356561;0,624858035
-0,173151489;-0,184076853;0,967540322;0,053399624;-0,217351101;0,974631715;0,425761741;0,625924426
-0,173151489;-0,184076853;0,967540322;0,054565494;-0,215775178;0,974917268;0,425991737;0,624707846
-0,173029651;-0,184432037;0,967494477;0,054565494;-0,215775178;0,974917268;0,426053778;0,624955025
-0,173527422;-0,184666397;0,967360613;0,054565494;-0,215775178;0,974917268;0,425799399;0,624991372
-0,173527422;-0,184666397;0,967360613;0,053899751;-0,21629549;0,974839001;0,425669436;0,625450518
-0,173659643;-0,187150676;0,966859324;0,053899751;-0,21629549;0,974839001;0,425600569;0,626963708
-0,173659643;-0,187150676;0,966859324;0,05431754;-0,216769388;0,97471054;0,425679273;0,6271731
-0,175154137;-0,186655072;0,966685529;0,05431754;-0,216769388;0,97471054;0,424915022;0,626538754
-0,175154137;-0,186655072;0,966685529;0,053794049;-0,215150647;0,975098149;0,42482024;0,625639494
-0,175121556;-0,187351106;0,966556777;0,053794049;-0,215150647;0,975098149;0,4248365;0,626079091
-0,175121556;-0,187351106;0,966556777;0,055816949;-0,214837956;0,975053394;0,425226502;0,625471928
-0,175874586;-0,188960369;0,966106676;0,055816949;-0,214837956;0,975053394;0,4248395;0,626308211
-0,175874586;-0,188960369;0,966106676;0,053585762;-0,21617642;0,974882722;0,424406248;0,627594382
-0,175226086;-0,187472098;0,966514372;0,053585762;-0,21617642;0,974882722;0,424739303;0,626811127
-0,175226086;-0,187472098;0,966514372;0,054332971;-0,216111397;0,97485578;0,424883015;0,626618652
-0,175595477;-0,19155744;0,965645885;0,054332971;-0,216111397;0,97485578;0,424691185;0,629078274
-0,175595477;-0,19155744;0,965645885;0,054357572;-0,216923266;0,974674074;0,424693085;0,629578026
-0,175103023;-0,189502748;0,96614059;0,054357572;-0,216923266;0,974674074;0,424946666;0,628407445
-0,175103023;-0,189502748;0,96614059;0,052574798;-0,217290696;0,974690025;0,424603218;0,628996513
-0,176100789;-0,190358796;0,965790889;0,052574798;-0,217290696;0,974690025;0,42409176;0,629311464
-0,176100789;-0,190358796;0,965790889;0,054180653;-0,217198317;0,974622669;0,424399927;0,628929391
-0,176100789;-0,190358796;0,965790889;0,053506891;-0,217256238;0,974646982;0,424270488;0,629101663
-0,176622726;-0,190791208;0,965610236;0,053506891;-0,217256238;0,974646982;0,424002573;0,629257039
-0,176622726;-0,190791208;0,965610236;0,052425052;-0,218843165;0,974350698;0,423789765;0,6304619
-0,177321428;-0,19257317;0,965128326;0,052425052;-0,218843165;0,974350698;0,423430163;0,631418469
-0,178416962;-0,190650522;0,96530812;0,052425052;-0,218843165;0,974350698;0,422868738;0,629984849
-0,178416962;-0,190650522;0,96530812;0,050565491;-0,219813255;0,974230601;0,422510438;0,630962747
-0,178416962;-0,190650522;0,96530812;0,051509063;-0,220352706;0,974059291;0,422688383;0,631108416
-0,177574964;-0,188912351;0,965804978;0,051509063;-0,220352706;0,974059291;0,423121798;0,630210644
-0,177574964;-0,188912351;0,965804978;0,052552694;-0,22162863;0,973714006;0,423316516;0,630794087
-0,172071838;-0,186878576;0,967195782;0,052552694;-0,22162863;0,973714006;0,42613314;0,630722407
-0,172032763;-0,186408581;0,967293425;0,052552694;-0,22162863;0,973714006;0,426153249;0,630439583
-0,172032763;-0,186408581;0,967293425;0,05537334;-0,217266983;0,974540328;0,426712126;0,627161572
-0,173742353;-0,184070272;0,967435646;0,05537334;-0,217266983;0,974540328;0,425840088;0,625335935
-0,173742353;-0,184070272;0,967435646;0,055004189;-0,216254958;0,974786301;0,425772615;0,624782405
-0,174548857;-0,181819798;0,967716;0,055004189;-0,216254958;0,974786301;0,425361226;0,623207246
-0,174548857;-0,181819798;0,967716;0,057323708;-0,213886883;0,975175058;0,425816809;0,621256311
-0,17396624;-0,179862835;0,968186505;0,057323708;-0,213886883;0,975175058;0,426116018;0,620168661
-0,17396624;-0,179862835;0,968186505;0,059283888;-0,21135599;0,975609587;0,426504139;0,618186186
-0,172254915;-0,178327611;0,968776294;0,059283888;-0,21135599;0,975609587;0,427380078;0,617613219
-0,172254915;-0,178327611;0,968776294;0,059826155;-0,208874293;0,976110834;0,427494049;0,615956235
-0,173346963;-0,17453641;0,969271826;0,059826155;-0,208874293;0,976110834;0,426937746;0,613352583
-0,173346963;-0,17453641;0,969271826;0,059980707;-0,208450875;0,97619186;0,426969242;0,613056418
-0,171686706;-0,171650442;0,970082368;0,059980707;-0,208450875;0,97619186;0,427818835;0,611637596
-0,171686706;-0,171650442;0,970082368;0,061970121;-0,204245369;0,97695626;0,428220795;0,608598125
-0,169507267;-0,169336617;0,970871977;0,061970121;-0,204245369;0,97695626;0,429333156;0,607656877
-0,169507267;-0,169336617;0,970871977;0,063279121;-0,203669676;0,976992536;0,42959085;0,607018195
-0,168115557;-0,167769664;0,971385865;0,063279121;-0,203669676;0,976992536;0,430299784;0,606362677
-0,168115557;-0,167769664;0,971385865;0,063624458;-0,201638647;0,977391316;0,430374462;0,605026269
-0,168158748;-0,166249278;0,971639755;0,063624458;-0,201638647;0,977391316;0,430353125;0,60407192
-0,168158748;-0,166249278;0,971639755;0,064840249;-0,200912178;0,977461016;0,430593932;0,603357093
-0,168864406;-0,165414965;0,971659766;0,064840249;-0,200912178;0,977461016;0,430235159;0,602675737
-0,168864406;-0,165414965;0,971659766;0,064320449;-0,20320873;0,977020518;0,43012519;0,604216784
-0,167249125;-0,165871762;0,97186125;0,064320449;-0,20320873;0,977020518;0,430946534;0,604871551
-0,167249125;-0,165871762;0,97186125;0,064966637;-0,203005424;0,977020027;0,431074066;0,604605623
-0,166565501;-0,16440324;0,972228115;0,064966637;-0,203005424;0,977020027;0,431421802;0,603850512
-0,166565501;-0,16440324;0,972228115;0,06479095;-0,20120443;0,977404169;0,431393564;0,602769565
-0,165844168;-0,164641131;0,972311169;0,06479095;-0,20120443;0,977404169;0,43175948;0,60308329
-0,165844168;-0,164641131;0,972311169;0,064070516;-0,203203411;0,977038046;0,431611011;0,604480508
-0,165135629;-0,164065054;0,972529116;0,064070516;-0,203203411;0,977038046;0,431970303;0,604285627
-0,165135629;-0,164065054;0,972529116;0,064258986;-0,203333405;0,976998623;0,432006896;0,604325593
-0,164531849;-0,164169674;0,972613792;0,064258986;-0,203333405;0,976998623;0,432447305;0,604538561
-0,164531849;-0,164169674;0,972613792;0,063632901;-0,203744661;0,976953923;0,432130891;0,604931711
-0,164139125;-0,163721693;0,97275565;0,063632901;-0,203744661;0,976953923;0,432329573;0,604744102
-0,164139125;-0,163721693;0,97275565;0,063859587;-0,204848846;0,976708198;0,432370029;0,605379199
-0,164139125;-0,163721693;0,97275565;0,062694284;-0,2028597;0,977198736;0,432148862;0,604398455
-0,16367624;-0,163935157;0,972797694;0,062694284;-0,2028597;0,977198736;0,432382734;0,604636293
-0,1620803;-0,164307413;0,973002081;0,062694284;-0,2028597;0,977198736;0,433188092;0,605230542
-0,1620803;-0,164307413;0,973002081;0,063500587;-0,202197152;0,977283985;0,433348677;0,604647449
-0,1620803;-0,164307413;0,973002081;0,061387236;-0,201821001;0,977496747;0,432935511;0,604869723
-0,160711904;-0,164694911;0,973163537;0,061387236;-0,201821001;0,977496747;0,433624385;0,605420515
-0,16169595;-0,16611579;0,972758944;0,061387236;-0,201821001;0,977496747;0,433128908;0,606074115
-0,16169595;-0,16611579;0,972758944;0,061587521;-0,199507868;0,977958889;0,433176076;0,604602894
-0,16169595;-0,16611579;0,972758944;0,060953522;-0,199027543;0,97809647;0,433053502;0,604442881
-0,161319069;-0,165411376;0,972941537;0,060953522;-0,199027543;0,97809647;0,43324334;0,60409392
-0,161319069;-0,165411376;0,972941537;0,058761131;-0,201425532;0,977739681;0,432806222;0,606043871
-0,160578782;-0,166707281;0,972842812;0,058761131;-0,201425532;0,977739681;0,433178196;0,607010622
-0,160578782;-0,166707281;0,972842812;0,05799213;-0,199547204;0,978170653;0,433034259;0,606018093
-0,162456458;-0,167257101;0,97243661;0,05799213;-0,199547204;0,978170653;0,432089941;0,605930758
-0,162456458;-0,167257101;0,97243661;0,056692421;-0,199879284;0,978179043;0,43183559;0,606413763
-0,162938974;-0,167071393;0,972387803;0,056692421;-0,199879284;0,978179043;0,431592738;0,606189753
-0,162938974;-0,167071393;0,972387803;0,056078467;-0,200119795;0,978165259;0,431472491;0,606469356
-0,162709885;-0,16702769;0,972433671;0,056078467;-0,200119795;0,978165259;0,431587811;0,606494402
-0,162709885;-0,16702769;0,972433671;0,054195534;-0,20138775;0,978011154;0,431217672;0,607677194
-0,164078484;-0,167764244;0,972076854;0,054195534;-0,20138775;0,978011154;0,430528596;0,607821153
-0,164078484;-0,167764244;0,972076854;0,05373365;-0,202156926;0,977877943;0,430436439;0,608393175
-0,165153134;-0,167404304;0,971956913;0,05373365;-0,202156926;0,977877943;0,429894761;0,607928327
-0,165153134;-0,167404304;0,971956913;0,053094811;-0,20551355;0,977212936;0,429759261;0,610132108
-0,165992335;-0,166302145;0,972003159;0,053094811;-0,20551355;0,977212936;0,42933585;0,609263804
-0,165992335;-0,166302145;0,972003159;0,053251501;-0,206644802;0,976965815;0,42936199;0,609927947
-0,167265399;-0,164549177;0,972083255;0,053251501;-0,206644802;0,976965815;0,428718722;0,608559762
-0,167265399;-0,164549177;0,972083255;0,054335607;-0,208825329;0,97644233;0,428919864;0,609675212
-0,167253095;-0,16420865;0,972142953;0,054335607;-0,208825329;0,97644233;0,4289261;0,609467946
-0,167253095;-0,16420865;0,972142953;0,054246294;-0,212119133;0,975737061;0,428896259;0,611521568
-0,168937916;-0,162663905;0,972111328;0,054246294;-0,212119133;0,975737061;0,428042552;0,610188478
-0,168937916;-0,162663905;0,972111328;0,055249014;-0,211196125;0,975881009;0,428239712;0,609404543
-0,170453871;-0,161236868;0,972084436;0,055249014;-0,211196125;0,975881009;0,427469821;0,608178904
-0,170300102;-0,160630586;0,972211752;0,055249014;-0,211196125;0,975881009;0,427547952;0,607839259
-0,170300102;-0,160630586;0,972211752;0,056251832;-0,214643709;0,975071182;0,427727553;0,60976127
-0,170300102;-0,160630586;0,972211752;0,056306237;-0,215992709;0,974770105;0,42773254;0,610585973
-0,17029357;-0,159579092;0,972386041;0,056306237;-0,215992709;0,974770105;0,427735707;0,609937474
-0,172047506;-0,158744166;0,97221394;0,056306237;-0,215992709;0,974770105;0,426842633;0,609023037
-0,172047506;-0,158744166;0,97221394;0,056803212;-0,218317527;0,974223205;0,426928645;0,610360498
-0,172047506;-0,158744166;0,97221394;0,058468975;-0,21910406;0,973948043;0,427246964;0,610495457
-0,172680991;-0,160800688;0,971763559;0,058468975;-0,21910406;0,973948043;0,426923995;0,611626002
-0,172680991;-0,160800688;0,971763559;0,05874001;-0,218420963;0,974085158;0,426979257;0,611143814
-0,174388694;-0,161848121;0,971284597;0,05874001;-0,218420963;0,974085158;0,426106358;0,611406277
-0,174388694;-0,161848121;0,971284597;0,059155479;-0,218104608;0,974130899;0,426187871;0,611121287
-0,176559039;-0,160427096;0,971128237;0,059155479;-0,218104608;0,974130899;0,42507529;0,609745315
-0,176559039;-0,160427096;0,971128237;0,059571855;-0,218051178;0,974117487;0,425155728;0,609623323
-0,177474426;-0,161059548;0,970856658;0,059571855;-0,218051178;0,974117487;0,424685579;0,609807537
-0,177474426;-0,161059548;0,970856658;0,057674106;-0,218467442;0,974138427;0,424318883;0,610470768
-0,17957684;-0,162265886;0,970269004;0,057674106;-0,218467442;0,974138427;0,423237667;0,610741297
-0,17957684;-0,162265886;0,970269004;0,057826039;-0,216061439;0,974665893;0,423277414;0,609208717
-0,179648654;-0,164146636;0,969939298;0,057826039;-0,216061439;0,974665893;0,423240353;0,610361989
-0,180166588;-0,166275762;0,969480465;0,057826039;-0,216061439;0,974665893;0,422973323;0,611568576
-0,180166588;-0,166275762;0,969480465;0,057405677;-0,217312868;0,974412492;0,42288741;0,612437963
-0,18064768;-0,167831884;0,969122734;0,057405677;-0,217312868;0,974412492;0,422639235;0,613297092
-0,18064768;-0,167831884;0,969122734;0,058382967;-0,217280065;0,974361741;0,422826452;0,613070273
-0,18064768;-0,167831884;0,969122734;0,059176046;-0,216388138;0,974512375;0,42298229;0,6123459
-0,180770117;-0,17163502;0,968433573;0,059176046;-0,216388138;0,974512375;0,42291839;0,614688188
-0,180770117;-0,17163502;0,968433573;0,060001648;-0,217431181;0,974229687;0,423072297;0,615165929
-0,180862348;-0,172594986;0,968245724;0,060001648;-0,217431181;0,974229687;0,42302446;0,615743794
-0,182689709;-0,17040561;0,968290451;0,060001648;-0,217431181;0,974229687;0,422080109;0,613964145
-0,182689709;-0,17040561;0,968290451;0,060301245;-0,216866758;0,974336989;0,422139946;0,613548017
-0,182689709;-0,17040561;0,968290451;0,063002777;-0,215835231;0,974395096;0,422662827;0,61233123
-0,18206772;-0,172150267;0,968098978;0,063002777;-0,215835231;0,974395096;0,422984541;0,613563578
-0,179675292;-0,173414759;0,968320252;0,063002777;-0,215835231;0,974395096;0,424221104;0,614895894
-0,179675292;-0,173414759;0,968320252;0,064220245;-0,215935649;0,974293362;0,424455617;0,614702561
-0,176270977;-0,173689119;0,968896606;0,064220245;-0,215935649;0,974293362;0,426209905;0,61564212
-0,176270977;-0,173689119;0,968896606;0,064771478;-0,214612689;0,974549152;0,426322088;0,614700144
-0,175155637;-0,175553564;0,968762845;0,064771478;-0,214612689;0,974549152;0,426894779;0,616114409
-0,175155637;-0,175553564;0,968762845;0,065951222;-0,212078167;0,975024763;0,427133886;0,614284538
-0,175064252;-0,175994687;0,968699323;0,065951222;-0,212078167;0,975024763;0,427180682;0,614580496
-0,175064252;-0,175994687;0,968699323;0,067080249;-0,213388254;0,974661835;0,42739529;0,615161305
-0,173558305;-0,175980356;0,968972873;0,067080249;-0,213388254;0,974661835;0,428168479;0,615491265
-0,173558305;-0,175980356;0,968972873;0,067888555;-0,21427772;0,974410695;0,428322766;0,615877178
-0,173641714;-0,17885159;0,968432065;0,067888555;-0,21427772;0,974410695;0,428279095;0,617651461
-0,173641714;-0,17885159;0,968432065;0,06525588;-0,221283219;0,973023847;0,427738878;0,622572556
-0,169698478;-0,195140033;0,965982813;0,06525588;-0,221283219;0,973023847;0,429752015;0,633587098
-0,169698478;-0,195140033;0,965982813;0,055694856;-0,235169854;0,970357266;0,427845721;0,644102024
-0,170012496;-0,215489071;0,961592539;0,055694856;-0,235169854;0,970357266;0,42767985;0,656667922
-0,170012496;-0,215489071;0,961592539;0,048770224;-0,247454883;0,967671197;0,426307433;0,665558303
-0,168310381;-0,234741382;0,957375631;0,048770224;-0,247454883;0,967671197;0,427165239;0,677811623
-0,168310381;-0,234741382;0,957375631;0,044063887;-0,262988133;0,963792309;0,426215077;0,688224463
-0,171088168;-0,249376312;0,9531738;0,044063887;-0,262988133;0,963792309;0,424797633;0,6967753
-0,171088168;-0,249376312;0,9531738;0,04343048;-0,27019405;0,961825851;0,424653572;0,701339462
-0,171682135;-0,252724667;0,952184587;0,04343048;-0,27019405;0,961825851;0,424349479;0,703309442
-0,171682135;-0,252724667;0,952184587;0,044509455;-0,26966032;0,961926307;0,424555848;0,702806137
-0,173516977;-0,252801491;0,951831532;0,044509455;-0,26966032;0,961926307;0,423618827;0,702528601
-0,173516977;-0,252801491;0,951831532;0,044614404;-0,271398762;0,961432404;0,423632811;0,703590563
-0,174117738;-0,251681295;0,952018665;0,044614404;-0,271398762;0,961432404;0,423326018;0,702788374
-0,174117738;-0,251681295;0,952018665;0,043451559;-0,273669314;0,960841854;0,423098195;0,704383633
-0,175650517;-0,251653849;0,951744312;0,043451559;-0,273669314;0,960841854;0,422313357;0,704095643
-0,175650517;-0,251653849;0,951744312;0,042497949;-0,274499886;0,960647561;0,42213058;0,704763369
-0,175650517;-0,251653849;0,951744312;0,041658641;-0,273950204;0,960841217;0,421974426;0,704555657
-0,174947345;-0,251435513;0,951931515;0,041658641;-0,273950204;0,960841217;0,422334507;0,704544417
-0,175556741;-0,25089805;0,951961133;0,041658641;-0,273950204;0,960841217;0,422022755;0,70410331
-0,175556741;-0,25089805;0,951961133;0,042174063;-0,276844932;0,959988662;0,422109447;0,705818782
-0,175556741;-0,25089805;0,951961133;0,042752896;-0,280652364;0,95885684;0,422204585;0,708093872
-0,173596456;-0,250418724;0,952446709;0,042752896;-0,280652364;0,95885684;0,423208095;0,708139028
-0,173596456;-0,250418724;0,952446709;0,042691445;-0,279485042;0,959200475;0,42320075;0,707423602
-0,172977519;-0,247458407;0,953332636;0,042691445;-0,279485042;0,959200475;0,423517558;0,70569808
-0,172977519;-0,247458407;0,953332636;0,043277431;-0,277510744;0,959747285;0,423635634;0,704378969
-0,175980872;-0,245058621;0,953402856;0,043277431;-0,277510744;0,959747285;0,422099121;0,702358857
-0,175980872;-0,245058621;0,953402856;0,043363777;-0,276957805;0,959903098;0,422117496;0,702001043
-0,176582333;-0,240267514;0,954510451;0,043363777;-0,276957805;0,959903098;0,421809798;0,69892132
-0,176582333;-0,240267514;0,954510451;0,042013636;-0,279138426;0,959331326;0,421546931;0,700497048
-0,179161157;-0,239408476;0,954245703;0,042013636;-0,279138426;0,959331326;0,420222218;0,699501225
-0,179161157;-0,239408476;0,954245703;0,043206008;-0,281487189;0,958591781;0,420436582;0,700772803
-0,1797304;-0,239601153;0,954090284;0,043206008;-0,281487189;0,958591781;0,420143369;0,700790251
-0,1797304;-0,239601153;0,954090284;0,043467752;-0,284162421;0,957790307;0,420181444;0,702418139
-0,182017632;-0,23877427;0,953863947;0,043467752;-0,284162421;0,957790307;0,41900082;0,701494717
-0,182017632;-0,23877427;0,953863947;0,044196595;-0,286127082;0,957171852;0,419129034;0,702606603
-0,181398708;-0,238362798;0,954084737;0,044196595;-0,286127082;0,957171852;0,419448959;0,702461567
-0,181398708;-0,238362798;0,954084737;0,045515406;-0,288877582;0,956283478;0,419684761;0,703972569
-0,18351453;-0,238264154;0,953704677;0,045515406;-0,288877582;0,956283478;0,418589143;0,703533535
-0,18351453;-0,238264154;0,953704677;0,044821811;-0,288585642;0,956404377;0,418460407;0,703461254
-0,18308326;-0,237453988;0,953989583;0,044821811;-0,288585642;0,956404377;0,418683811;0,703034242
-0,18308326;-0,237453988;0,953989583;0,045172955;-0,288150354;0,956519094;0,418751593;0,702705209
-0,184435134;-0,237040375;0,95383203;0,045172955;-0,288150354;0,956519094;0,418050473;0,702205181
-0,184435134;-0,237040375;0,95383203;0,045323654;-0,290085726;0,955926795;0,418069972;0,70339537
-0,185925981;-0,236961018;0,953562272;0,045323654;-0,290085726;0,955926795;0,417295228;0,703078712
-0,185925981;-0,236961018;0,953562272;0,045793098;-0,291374078;0,955512501;0,417377113;0,703813159
-0,186050448;-0,236832692;0,953569875;0,045793098;-0,291374078;0,955512501;0,417312324;0,703710871
-0,186050448;-0,236832692;0,953569875;0,046247445;-0,2925352;0,955135765;0,417391962;0,704368404
-0,185148127;-0,237027309;0,953697135;0,046247445;-0,2925352;0,955135765;0,417861411;0,704650924
-0,185148127;-0,237027309;0,953697135;0,045799127;-0,293871066;0,954747211;0,417771237;0,705561688
-0,184506989;-0,237245433;0,95376715;0,045799127;-0,293871066;0,954747211;0,418104454;0,705811603
-0,184506989;-0,237245433;0,95376715;0,044217472;-0,293085585;0,955063168;0,417811945;0,705568949
-0,184708451;-0,237527411;0,953657967;0,044217472;-0,293085585;0,955063168;0,417707421;0,705708592
-0,184708451;-0,237527411;0,953657967;0,043359538;-0,2928339;0,955179699;0,417548226;0,70568663
-0,184361515;-0,236744594;0,953919718;0,043359538;-0,2928339;0,955179699;0,417728071;0,705261487
-0,184361515;-0,236744594;0,953919718;0,043829515;-0,292469275;0,95526996;0,417817605;0,704958109
-0,18323576;-0,23825657;0,953760171;0,043829515;-0,292469275;0,95526996;0,418401614;0,706098518
-0,18323576;-0,23825657;0,953760171;0,042119644;-0,291613955;0,955608307;0,418085673;0,705833395
-0,183717335;-0,237749365;0,953794097;0,042119644;-0,291613955;0,955608307;0,417836178;0,705432763
-0,183717335;-0,237749365;0,953794097;0,040714366;-0,291589084;0,9556768;0,417574099;0,705640182
-0,184671289;-0,237576794;0,953652862;0,040714366;-0,291589084;0,9556768;0,417079857;0,705363436
-0,184671289;-0,237576794;0,953652862;0,03992616;-0,29153761;0,955725757;0,416933385;0,705456383
-0,184812759;-0,237553562;0,953631244;0,03992616;-0,29153761;0,955725757;0,416860062;0,705416794
-0,184812759;-0,237553562;0,953631244;0,039847943;-0,291296039;0,955802678;0,416846616;0,705278018
-0,185027152;-0,23757577;0,953584137;0,039847943;-0,291296039;0,955802678;0,416735487;0,705253645
-0,185027152;-0,23757577;0,953584137;0,039136072;-0,291379662;0,955806602;0,416602794;0,705419083
-0,184872521;-0,236837157;0,953797836;0,039136072;-0,291379662;0,955806602;0,416682778;0,704988208
-0,184872521;-0,236837157;0,953797836;0,039431692;-0,290555503;0,956045314;0,416741487;0,704425467
-0,184981448;-0,236913299;0,953757806;0,039431692;-0,290555503;0,956045314;0,416685051;0,704453293
-0,184981448;-0,236913299;0,953757806;0,038953603;-0,290590312;0,956054333;0,416596058;0,704551268
-0,185827937;-0,23662109;0,953665789;0,038953603;-0,290590312;0,956054333;0,416157126;0,704218753
-0,185827937;-0,23662109;0,953665789;0,038951614;-0,291320213;0,955832258;0,416153394;0,704675906
-0,185392675;-0,236832607;0,953697998;0,038951614;-0,291320213;0,955832258;0,416379178;0,704884844
-0,185392675;-0,236832607;0,953697998;0,039243007;-0,291415967;0,955791149;0,41643285;0,704898392
-0,185219312;-0,236660434;0,953774421;0,039243007;-0,291415967;0,955791149;0,4165227;0,704822423
-0,185219312;-0,236660434;0,953774421;0,03966692;-0,291785356;0,955660945;0,416599772;0,704986182
-0,186110583;-0,236212585;0,953711941;0,03966692;-0,291785356;0,955660945;0,416137253;0,704549068
-0,186110583;-0,236212585;0,953711941;0,041089036;-0,2916164;0,95565243;0,416402323;0,704216513
-0,186110583;-0,236212585;0,953711941;0,041170778;-0,292192828;0,955472824;0,416414846;0,704564856
-0,186226527;-0,236105764;0,953715759;0,041170778;-0,292192828;0,955472824;0,416354589;0,704477736
-0,186226527;-0,236105764;0,953715759;0,041422589;-0,292714819;0,955302153;0,416398992;0,704764977
-0,186248661;-0,235747086;0,953800161;0,041422589;-0,292714819;0,955302153;0,416387404;0,704538024
-0,186248661;-0,235747086;0,953800161;0,042904499;-0,294196906;0,954781328;0,41665638;0,705232457
-0,187242787;-0,235736759;0,953608053;0,042904499;-0,294196906;0,954781328;0,416139095;0,705048607
-0,187242787;-0,235736759;0,953608053;0,042252792;-0,294682772;0,95466055;0,4160155;0,705457311
-0,187479049;-0,235906409;0,953519676;0,042252792;-0,294682772;0,95466055;0,41589254;0,705520744
-0,187479049;-0,235906409;0,953519676;0,041501046;-0,293928365;0,95492606;0,415756398;0,705166356
-0,187709223;-0,237454718;0,953089977;0,041501046;-0,293928365;0,95492606;0,415636933;0,706088722
-0,187709223;-0,237454718;0,953089977;0,041121249;-0,295922025;0,954326568;0,415556936;0,707400476
-0,188009206;-0,237831962;0,952936774;0,041121249;-0,295922025;0,954326568;0,415400805;0,707581988
-0,187102699;-0,237857192;0,95310888;0,041121249;-0,295922025;0,954326568;0,415872734;0,707758317
-0,187102699;-0,237857192;0,95310888;0,040798502;-0,294319571;0,954835835;0,415820355;0,706803602
-0,187317423;-0,236583156;0,95338376;0,040798502;-0,294319571;0,954835835;0,415708339;0,705973128
-0,187317423;-0,236583156;0,95338376;0,041050863;-0,294369557;0,95480961;0,415754965;0,705964507
-0,186989151;-0,235702967;0,953666173;0,041050863;-0,294369557;0,95480961;0,415925506;0,705475656
-0,186989151;-0,235702967;0,953666173;0,040096391;-0,293878652;0,95500137;0,415750596;0,705319277
-0,185760651;-0,23542564;0,95397471;0,040096391;-0,293878652;0,95500137;0,416388685;0,705365976
-0,185760651;-0,23542564;0,95397471;0,03983949;-0,292681563;0,955379672;0,416346566;0,704656742
