gaze_timestamp;gaze_normal0_x;gaze_normal0_y;gaze_normal1_x;gaze_normal1_y
699022,4426;0,789475373;0,185795126;;
699022,4508;0,789475373;0,185795126;;
699022,4534;-0,069737797;-0,025376902;0,234344962;-0,029387854
699022,4577;-0,069737797;-0,025376902;0,19606118;-0,019302857
699022,4635;-0,069737797;-0,025376902;0,180269431;-0,017181106
699022,4707;-0,100358884;-0,012973635;0,180269431;-0,017181106
699022,4741;-0,100358884;-0,012973635;0,167953504;-0,007807029
699022,4786;-0,108837323;-0,011120751;0,167953504;-0,007807029
699022,4819;-0,108837323;-0,011120751;0,164956764;-0,006994333
699022,4869;-0,108837323;-0,011120751;0,165050452;-0,007460657
699022,4902;-0,107774691;-0,013642376;0,165050452;-0,007460657
699022,4942;-0,110965886;-0,012659071;0,165050452;-0,007460657
699022,498;-0,110965886;-0,012659071;0,163862125;-0,005928111
699022,5019;-0,111342446;-0,009420931;0,163862125;-0,005928111
699022,5069;-0,111342446;-0,009420931;0,162163799;-0,005471175
699022,5103;-0,112015738;-0,006299309;0,162163799;-0,005471175
699022,5139;-0,112015738;-0,006299309;0,16095527;-0,004992469
699022,5171;-0,117274371;-0,001407244;0,16095527;-0,004992469
699022,5204;-0,117274371;-0,001407244;0,158408996;-0,002816159
699022,5236;-0,117710064;-0,000937548;0,158408996;-0,002816159
699022,5286;-0,117710064;-0,000937548;0,160324211;-0,003762051
699022,532;-0,120525807;0,00374369;0,160324211;-0,003762051
699022,5358;-0,124373704;0,010029585;0,160324211;-0,003762051
699022,5391;-0,124373704;0,010029585;0,163577652;-0,001245335
699022,5431;-0,126643355;0,01611607;0,163577652;-0,001245335
699022,5466;-0,126643355;0,01611607;0,161369754;0,006319295
699022,5511;-0,126643355;0,01611607;0,159021283;0,009941527
699022,5551;-0,126973799;0,015927435;0,159021283;0,009941527
699022,559;-0,12960353;0,022527751;0,159021283;0,009941527
699022,5624;-0,12960353;0,022527751;0,159559743;0,01120042
699022,5656;-0,12960353;0,022527751;0,158339311;0,013971456
699022,5696;-0,129139088;0,025203072;0,158339311;0,013971456
699022,575;-0,129139088;0,025203072;0,156241997;0,01651357
699022,5791;-0,129117908;0,024716138;0,156241997;0,01651357
699022,5831;-0,130592122;0,024938877;0,156241997;0,01651357
699022,5864;-0,130592122;0,024938877;0,152580084;0,018460689
699022,5912;-0,130592122;0,024938877;0,153305307;0,01868528
699022,5952;-0,13010066;0,024869727;0,153305307;0,01868528
699022,5992;-0,130131595;0,024823501;0,153305307;0,01868528
699022,6024;-0,130131595;0,024823501;0,153314534;0,018824383
699022,6072;-0,130131595;0,024823501;0,152891093;0,019580621
699022,6113;-0,131632466;0,024878291;0,152891093;0,019580621
699022,6153;-0,131437349;0,025012867;0,152891093;0,019580621
699022,6189;-0,131437349;0,025012867;0,147130225;0,018970488
699022,6228;-0,128348329;0,026001961;0,147130225;0,018970488
699022,6265;-0,128348329;0,026001961;0,145529912;0,018658896
699022,6313;-0,128348329;0,026001961;0,142044313;0,017100569
699022,6353;-0,129681069;0,029345494;0,142044313;0,017100569
699022,6392;-0,126751342;0,032504059;0,142044313;0,017100569
699022,6428;-0,126751342;0,032504059;0,139422447;0,018462044
699022,6469;-0,126632426;0,0321441;0,139422447;0,018462044
699022,6516;-0,126632426;0,0321441;0,135059191;0,018194444
699022,6556;-0,126371689;0,03621448;0,135059191;0,018194444
699022,659;-0,126371689;0,03621448;0,134264818;0,018357651
699022,663;-0,123731053;0,03823663;0,134264818;0,018357651
699022,6663;-0,123731053;0,03823663;0,134108615;0,018228053
699022,671;-0,123731053;0,03823663;0,127675884;0,021239614
699022,675;-0,13157128;0,045417649;0,127675884;0,021239614
699022,679;-0,161287551;0,064667089;0,127675884;0,021239614
699022,6826;-0,161287551;0,064667089;0,111698789;0,032186839
699022,6878;-0,187806753;0,084233972;0,111698789;0,032186839
699022,6925;-0,187806753;0,084233972;0,082331652;0,055366437
699022,6976;-0,187806753;0,084233972;0,076491536;0,068395116
699022,703;-0,197923255;0,098869597;0,076491536;0,068395116
699022,7078;-0,197923255;0,098869597;0,077097845;0,07636805
699022,7113;-0,199520798;0,099650322;0,077097845;0,07636805
699022,7145;-0,192622433;0,098304693;0,077097845;0,07636805
699022,7178;-0,192622433;0,098304693;0,076729674;0,077304023
699022,7211;-0,192007978;0,099036698;0,076729674;0,077304023
699022,7259;-0,192007978;0,099036698;0,07750784;0,077240033
699022,7295;-0,196187484;0,031736406;0,07750784;0,077240033
699022,7328;-0,196187484;0,031736406;0,078702094;0,077635238
699022,7391;-0,192573576;0,09891293;0,078702094;0,077635238
699022,7429;-0,192573576;0,09891293;0,07755489;0,080047479
699022,748;-0,192573576;0,09891293;0,076705873;0,080998258
699022,7511;-0,192888459;0,101462111;0,076705873;0,080998258
699022,7545;-0,191780144;0,029943806;0,076705873;0,080998258
699022,7579;-0,191780144;0,029943806;0,077793398;0,081217975
699022,7642;-0,188173443;0,100648385;0,077793398;0,081217975
699022,769;-0,188173443;0,100648385;0,074049819;0,081464123
699022,7725;-0,184564282;0,101553929;0,074049819;0,081464123
699022,7759;-0,184564282;0,101553929;0,077266414;0,081258724
699022,7796;-0,183053896;0,099581426;0,077266414;0,081258724
699022,7844;-0,183053896;0,099581426;0,075538394;0,080453908
699022,7879;-0,183055852;0,101080175;0,075538394;0,080453908
699022,7912;-0,183055852;0,101080175;0,077794095;0,079681067
699022,7945;-0,182983005;0,101359023;0,077794095;0,079681067
699022,7978;-0,182983005;0,101359023;0,076370217;0,081021054
699022,801;-0,181515869;0,103675355;0,076370217;0,081021054
699022,8058;-0,181515869;0,103675355;0,075568018;0,080374755
699022,8097;-0,17956582;0,10695771;0,075568018;0,080374755
699022,8131;-0,17956582;0,10695771;0,074730812;0,083597705
699022,8171;-0,191331709;0,040873559;0,074730812;0,083597705
699022,8218;-0,191331709;0,040873559;0,074469555;0,0838258
699022,8283;-0,18054825;0,106528987;0,074469555;0,0838258
699022,8316;-0,18054825;0,106528987;0,075913471;0,084034873
699022,8351;-0,18054825;0,106528987;0,074681113;0,085157035
699022,8385;-0,18005019;0,10671937;0,074681113;0,085157035
699022,8417;-0,180945129;0,106029595;0,074681113;0,085157035
699022,8464;-0,180945129;0,106029595;0,075521413;0,086515857
699022,8501;-0,181308088;0,106395302;0,075521413;0,086515857
699022,8535;-0,181308088;0,106395302;0,075324519;0,08521437
699022,8569;-0,181068393;0,106213692;0,075324519;0,08521437
699022,8607;-0,181068393;0,106213692;0,077987127;0,086454755
699022,8646;-0,181032421;0,106106266;0,077987127;0,086454755
699022,8694;-0,181032421;0,106106266;0,076275659;0,087975094
699022,8735;-0,18102021;0,106106881;0,076275659;0,087975094
699022,8769;-0,18102021;0,106106881;0,074341415;0,088728888
699022,8829;-0,17998089;0,107136975;0,074341415;0,088728888
699022,8874;-0,17998089;0,107136975;0,073375312;0,091942806
699022,8913;-0,180746293;0,106252796;0,073375312;0,091942806
699022,8966;-0,180746293;0,106252796;0,0770539;0,089406192
699022,9007;-0,18058402;0,105835399;0,0770539;0,089406192
699022,9053;-0,18058402;0,105835399;0,079033861;0,09023869
699022,9092;-0,181387856;0,105636485;0,079033861;0,09023869
699022,9126;-0,181387856;0,105636485;0,082365915;0,091778041
699022,9167;-0,187088996;0,105829648;0,082365915;0,091778041
699022,9207;-0,187088996;0,105829648;0,083565311;0,091001732
699022,9247;-0,186456833;0,105210088;0,083565311;0,091001732
699022,9295;-0,186456833;0,105210088;0,085489555;0,091242502
699022,9336;-0,187142028;0,102930243;0,085489555;0,091242502
699022,9371;-0,187142028;0,102930243;0,085896137;0,090243878
699022,941;-0,187484713;0,103494082;0,085896137;0,090243878
699022,9459;-0,187484713;0,103494082;0,087088218;0,089894785
699022,9499;-0,186948138;0,103086965;0,087088218;0,089894785
699022,9531;-0,186948138;0,103086965;0,08832618;0,089055207
699022,9571;-0,192939604;0,045183406;0,08832618;0,089055207
699022,9606;-0,192939604;0,045183406;0,089668265;0,087905642
699022,967;-0,187366767;0,10246423;0,089668265;0,087905642
699022,9721;-0,187366767;0,10246423;0,090096137;0,086126598
699022,9754;-0,1874243;0,102167644;0,090096137;0,086126598
699022,9785;-0,1874243;0,102167644;0,088326622;0,085881833
699022,9819;-0,187726083;0,102373764;0,088326622;0,085881833
699022,9857;-0,187726083;0,102373764;0,08937154;0,085316676
699022,9891;-0,188369143;0,103039558;0,08937154;0,085316676
699022,994;-0,188369143;0,103039558;0,087321065;0,086366385
699022,9975;-0,18854588;0,10314765;0,087321065;0,086366385
699023,0013;-0,18854588;0,10314765;0,085822633;0,086723806
699023,0053;-0,189401534;0,102619682;0,085822633;0,086723806
699023,0108;-0,189401534;0,102619682;0,079442707;0,085004472
699023,0149;-0,190327205;0,101991668;0,079442707;0,085004472
699023,0188;-0,191657212;0,101387839;0,079442707;0,085004472
699023,0226;-0,191657212;0,101387839;0,078111099;0,082706119
699023,0273;-0,191657212;0,101387839;0,073534872;0,082949737
699023,0314;-0,190276322;0,101573666;0,073534872;0,082949737
699023,0353;-0,191677235;0,102089857;0,073534872;0,082949737
699023,0386;-0,191677235;0,102089857;0,070474881;0,085644721
699023,0426;-0,191851746;0,102274627;0,070474881;0,085644721
699023,0464;-0,191851746;0,102274627;0,066167752;0,086789549
699023,0511;-0,191851746;0,102274627;0,065657677;0,088482961
699023,0551;-0,200757765;0,032570991;0,065657677;0,088482961
699023,0613;-0,189649433;0,101929647;0,065657677;0,088482961
699023,0647;-0,189649433;0,101929647;0,063876918;0,088495122
699023,0679;-0,189649433;0,101929647;0,060888557;0,087781583
699023,0712;-0,191083391;0,101288049;0,060888557;0,087781583
699023,0759;-0,191083391;0,101288049;0,058957597;0,086739444
699023,079;-0,191674616;0,101715726;0,058957597;0,086739444
699023,0826;-0,191674616;0,101715726;0,058511747;0,085968231
699023,0861;-0,201161843;0,033589951;0,058511747;0,085968231
699023,091;-0,201161843;0,033589951;0,060623845;0,086212531
699023,0972;-0,190713111;0,100446266;0,060623845;0,086212531
699023,1005;-0,190713111;0,100446266;0,059801903;0,087143436
699023,104;-0,189625232;0,101106448;0,059801903;0,087143436
699023,1074;-0,189625232;0,101106448;0,061481704;0,086442535
699023,1106;-0,187928954;0,100879028;0,061481704;0,086442535
699023,1154;-0,187928954;0,100879028;0,064618121;0,084096323
699023,1186;-0,198522226;0,023415214;0,064618121;0,084096323
699023,1221;-0,198522226;0,023415214;0,067571436;0,083156023
699023,1283;-0,188153975;0,100784398;0,067571436;0,083156023
699023,1316;-0,188153975;0,100784398;0,069895512;0,082756572
699023,1349;-0,196210771;0,032214216;0,069895512;0,082756572
699023,1398;-0,196210771;0,032214216;0,068901033;0,082017003
699023,1459;-0,188147179;0,101695673;0,068901033;0,082017003
699023,1494;-0,188147179;0,101695673;0,068956997;0,083014255
699023,1526;-0,188147179;0,101695673;0,070015208;0,082124369
699023,1565;0,100409967;0,170033824;;
699023,1616;-0,188332512;0,101719485;0,070015208;0,082124369
699023,1664;-0,188332512;0,101719485;0,071464022;0,081092474
699023,17;-0,188332512;0,101719485;0,072849432;0,082075392
699023,1732;-0,188563939;0,101639097;0,072849432;0,082075392
699023,1783;-0,188563939;0,101639097;0,073279471;0,083601831
699023,1823;-0,18840026;0,101500589;0,073279471;0,083601831
699023,1858;-0,18840026;0,101500589;0,0748975;0,083244999
699023,1898;-0,188652389;0,101315006;0,0748975;0,083244999
699023,1932;-0,188652389;0,101315006;0,075244858;0,085658911
699023,1972;-0,188521208;0,101397818;0,075244858;0,085658911
699023,2021;-0,188521208;0,101397818;0,075126166;0,083901773
699023,206;-0,188293216;0,101110075;0,075126166;0,083901773
699023,2097;-0,188293216;0,101110075;0,076946784;0,084500592
699023,2148;0,14901864;0,178634719;;
699023,2196;-0,188483356;0,101312205;0,076946784;0,084500592
699023,2247;-0,188483356;0,101312205;0,0795883;0,084788345
699023,2281;-0,188483356;0,101312205;0,079947723;0,085404984
699023,2333;0,159684279;0,192086456;;
699023,2374;-0,188391277;0,100619874;0,079947723;0,085404984
699023,2421;-0,188391277;0,100619874;0,078439951;0,085826075
699023,2456;-0,188391277;0,100619874;0,080184118;0,086962474
699023,2489;-0,185419053;0,100286655;0,080184118;0,086962474
699023,2538;-0,185419053;0,100286655;0,079958712;0,086361213
699023,257;-0,185777367;0,09993238;0,079958712;0,086361213
699023,2605;-0,185777367;0,09993238;0,082440454;0,087355896
699023,2654;-0,185140135;0,099730826;0,082440454;0,087355896
699023,2687;-0,185140135;0,099730826;0,081165732;0,08712891
699023,2742;0,121360599;0,181990232;;
699023,2775;-0,184989531;0,099853199;0,081165732;0,08712891
699023,2824;-0,184989531;0,099853199;0,080712138;0,086759769
699023,2858;-0,184989531;0,099853199;0,081889479;0,087399265
699023,2895;-0,184439811;0,099749735;0,081889479;0,087399265
699023,2946;-0,184439811;0,099749735;0,081982277;0,087713345
699023,2979;-0,184609185;0,099616549;0,081982277;0,087713345
699023,3012;-0,184609185;0,099616549;0,082126952;0,087547121
699023,3053;-0,18203574;0,101644913;0,082126952;0,087547121
699023,31;-0,18203574;0,101644913;0,08244401;0,087098018
699023,3133;-0,181464019;0,101276309;0,08244401;0,087098018
699023,3167;-0,181464019;0,101276309;0,085053583;0,086491308
699023,3203;-0,182035111;0,100932296;0,085053583;0,086491308
699023,3238;-0,182035111;0,100932296;0,082966502;0,08365692
699023,3272;-0,182036948;0,101227764;0,082966502;0,08365692
699023,3319;-0,182036948;0,101227764;0,082504552;0,085212387
699023,3352;-0,181697627;0,104805251;0,082504552;0,085212387
699023,339;-0,181117665;0,103314553;0,082504552;0,085212387
699023,3426;-0,181117665;0,103314553;0,082561698;0,083068275
699023,3426;;;0,000914891;0,111158063
699023,3547;0,08110052;0,164853694;;
699023,3592;-0,177664787;0,105175945;0,082237713;0,083855492
699023,3626;-0,177664787;0,105175945;0,081078993;0,081167779
699023,3665;-0,177664787;0,105175945;0,080767605;0,079677839
699023,3701;-0,178119883;0,10437318;0,080767605;0,079677839
699023,3747;-0,178119883;0,10437318;0,079662936;0,079281975
699023,3805;0,103459699;0,174144175;;
699023,3841;-0,176813984;0,104726361;0,079662936;0,079281975
699023,3885;-0,176813984;0,104726361;0,078609586;0,076897732
699023,3941;-0,176813984;0,104726361;0,078668619;0,075908549
699023,3985;-0,17709894;0,105359815;0,078668619;0,075908549
699023,402;-0,17709894;0,105359815;0,077035077;0,074980585
699023,4057;-0,174124753;0,105161823;0,077035077;0,074980585
699023,4107;-0,174124753;0,105161823;0,07645565;0,075431882
699023,4141;-0,174278533;0,104598003;0,07645565;0,075431882
699023,4176;-0,174278533;0,104598003;0,075666775;0,073318237
699023,4197;;;-0,006138454;0,10148574
699023,4228;0,089195126;0,163342691;;
699023,4335;0,125478804;0,184174542;;
699023,4371;-0,174519864;0,104561166;0,075327718;0,072990421
699023,4403;-0,174519864;0,104561166;0,076548379;0,073143142
699023,444;-0,174519864;0,104561166;0,075783123;0,073813317
699023,4491;-0,174519864;0,104561166;0,074311844;0,074717022
699023,4525;-0,173726562;0,104654298;0,074311844;0,074717022
699023,4563;-0,171538988;0,10130443;0,074311844;0,074717022
699023,4594;-0,171538988;0,10130443;0,073974475;0,074974984
699023,4634;-0,171478724;0,101249618;0,073974475;0,074974984
699023,4683;-0,171478724;0,101249618;0,073939762;0,074280683
699023,4723;-0,171834419;0,102208837;0,073939762;0,074280683
699023,4754;-0,171834419;0,102208837;0,07372438;0,073335137
699023,4794;-0,172424111;0,100485342;0,07372438;0,073335137
699023,4829;-0,172424111;0,100485342;0,074853482;0,074538126
699023,4832;;;-0,006937346;0,102708483
699023,4907;0,085676999;0,157632949;;
699023,4928;;;-0,006412635;0,102444875
699023,5013;0,100611223;0,16944747;;
699023,5069;-0,171519993;0,10122623;0,076136791;0,0755258
699023,5122;-0,171519993;0,10122623;0,076562779;0,077866434
699023,5156;-0,171519993;0,10122623;0,075676721;0,076067093
699023,5208;0,072486989;0,154742574;;
699023,5249;-0,171297598;0,101180276;0,075676721;0,076067093
699023,5301;-0,171297598;0,101180276;0,076135507;0,076491485
699023,5337;-0,171297598;0,101180276;0,076545346;0,074871949
699023,5396;0,066194343;0,148968388;;
699023,5424;-0,171565441;0,101378677;0,076545346;0,074871949
699023,5471;-0,171565441;0,101378677;0,079884601;0,075176533
699023,5505;-0,171565441;0,101378677;0,07890087;0,075038224
699023,5538;-0,17164947;0,100770038;0,07890087;0,075038224
699023,5585;-0,17164947;0,100770038;0,078619765;0,078912274
699023,562;-0,171486106;0,101338722;0,078619765;0,078912274
699023,5657;-0,171486106;0,101338722;0,077588634;0,07556993
699023,5692;-0,170787766;0,101079844;0,077588634;0,07556993
699023,5741;-0,170787766;0,101079844;0,077942676;0,076210231
699023,5774;;;-0,003816116;0,104353403
699023,5786;0,068322599;0,157663596;;
699023,5841;;;-0,004373072;0,104466712
699023,5893;0,066939921;0,149788454;;
699023,5907;;;-0,003814476;0,102314209
699023,5989;0,071714594;0,156896689;;
699023,6006;;;-0,003382344;0,105414293
699023,6082;;;-0,006095473;0,103397049
699023,6101;0,058703559;0,144680039;;
699023,6197;0,064283487;0,151766112;;
699023,6246;-0,172475387;0,10051697;0,07512196;0,076681562
699023,6285;-0,172475387;0,10051697;0,073810768;0,079261006
699023,6335;-0,172475387;0,10051697;0,0715289;0,081852153
699023,6366;-0,17160934;0,100611487;0,0715289;0,081852153
699023,6403;-0,17160934;0,100611487;0,071516709;0,078832718
699023,6438;-0,174823627;0,101091339;0,071516709;0,078832718
699023,6471;-0,174823627;0,101091339;0,070602443;0,080977772
699023,6506;-0,176418035;0,100833002;0,070602443;0,080977772
699023,6554;-0,176418035;0,100833002;0,070966452;0,079370424
699023,6587;0,081520612;0,154549231;;
699023,6641;-0,175279784;0,10055679;0,070966452;0,079370424
699023,6677;-0,175279784;0,10055679;0,075851841;0,079397937
699023,671;-0,175279784;0,10055679;0,077298393;0,077783946
699023,6745;-0,175348553;0,100619232;0,077298393;0,077783946
699023,6797;-0,175348553;0,100619232;0,078842013;0,075704831
699023,6832;-0,175156835;0,100241767;0,078842013;0,075704831
699023,6872;-0,175092463;0,100035328;0,078842013;0,075704831
699023,6907;-0,175092463;0,100035328;0,081583599;0,075999149
699023,6947;-0,175052438;0,100289069;0,081583599;0,075999149
699023,6997;-0,175052438;0,100289069;0,081154789;0,0757899
699023,7008;;;-0,000599658;0,103910145
699023,7067;0,081664745;0,155454153;;
699023,7168;-0,101319227;0,349702538;;
699023,719;-0,175147836;0,100676635;0,082385416;0,072483344
699023,7237;-0,175147836;0,100676635;0,084925182;0,069630025
699023,7272;-0,175147836;0,100676635;0,085614039;0,068650192
699023,7321;-0,175147836;0,100676635;0,083757626;0,068891127
699023,7346;0,04798633;0,143431709;;
699023,7404;-0,175144152;0,10012551;0,083757626;0,068891127
699023,7438;-0,175144152;0,10012551;0,084055757;0,069308154
699023,7475;-0,175144152;0,10012551;0,08169009;0,067218714
699023,7506;0,031054804;0,132729905;;
699023,7557;-0,174810577;0,101050223;0,08169009;0,067218714
699023,7609;-0,174810577;0,101050223;0,081904723;0,068816846
699023,761;;;5,83E-05;0,096948996
699023,7676;0,041123983;0,146586863;;
699023,7732;-0,175537345;0,100144152;0,082955081;0,069743729
699023,7783;-0,175537345;0,100144152;0,084032822;0,070546243
699023,7821;-0,175537345;0,100144152;0,086821428;0,072341999
699023,7857;-0,175147836;0,100676635;0,086821428;0,072341999
699023,7892;-0,175131934;0,100724753;0,086821428;0,072341999
699023,7942;-0,175131934;0,100724753;0,085179923;0,073260941
699023,7998;-0,205670123;0,019023834;;
699023,8026;-0,175330896;0,101152089;0,085179923;0,073260941
699023,8058;-0,175330896;0,101152089;0,086054575;0,073029799
699023,8093;-0,175330896;0,101152089;0,085575047;0,074016211
699023,8142;-0,175330896;0,101152089;0,086026618;0,075463314
699023,8177;-0,175101699;0,100845078;0,086026618;0,075463314
699023,8212;-0,175002804;0,100850502;0,086026618;0,075463314
699023,8251;-0,175002804;0,100850502;0,083336904;0,075930476
699023,8286;-0,174816491;0,100625492;0,083336904;0,075930476
699023,8335;-0,174816491;0,100625492;0,083271506;0,07773088
699023,8387;-0,227101489;0,008603268;;
699023,8429;-0,174747412;0,100845779;0,083271506;0,07773088
699023,8465;-0,174747412;0,100845779;0,079919501;0,077312252
699023,8516;-0,174747412;0,100845779;0,079015246;0,074664774
699023,8563;-0,241910787;0,013629811;;
699023,8602;-0,175322887;0,099953356;0,079015246;0,074664774
699023,8636;-0,175322887;0,099953356;0,079940233;0,073663576
699023,8668;-0,175322887;0,099953356;0,079322984;0,072135681
699023,8671;;;-0,002487362;0,100279043
699023,8734;-0,333159245;0,11368998;;
699023,877;;;-0,001655932;0,100083853
699023,8837;-0,285447774;0,185347284;;
699023,8891;-0,175043635;0,099728788;0,079547241;0,072258661
699023,8943;-0,175043635;0,099728788;0,080815834;0,072191009
699023,8976;-0,175043635;0,099728788;0,079652673;0,070816455
699023,9016;-0,175318334;0,099025521;0,079652673;0,070816455
699023,9066;-0,175318334;0,099025521;0,079310756;0,071252351
699023,9104;;;-0,002511546;0,099398013
699023,9106;-0,299674419;0,121104409;;
699023,9211;-0,271756751;0,137348173;;
699023,9241;-0,176360229;0,098931483;0,079453855;0,071795671
699023,9274;-0,176360229;0,098931483;0,07998142;0,072682818
699023,9321;-0,176360229;0,098931483;0,080831001;0,072557529
699023,9354;-0,175639247;0,098992545;0,080831001;0,072557529
699023,9386;-0,175639247;0,098992545;0,080095933;0,07454857
699023,9419;-0,175982315;0,098965744;0,080095933;0,07454857
699023,9454;-0,175982315;0,098965744;0,079316322;0,073893204
699023,9493;-0,175613775;0,099430207;0,079316322;0,073893204
699023,9542;-0,175613775;0,099430207;0,080040115;0,075039342
699023,9575;-0,176131904;0,099871532;0,080040115;0,075039342
699023,9612;-0,176131904;0,099871532;0,079031608;0,076104242
699023,9651;-0,176382818;0,098693541;0,079031608;0,076104242
699023,97;-0,176382818;0,098693541;0,077854929;0,078088402
699023,9746;-0,205840829;0,278536819;;
699023,9793;-0,175912026;0,098688085;0,077854929;0,078088402
699023,9827;-0,175912026;0,098688085;0,076289219;0,078401693
699023,986;-0,175912026;0,098688085;0,075993753;0,078810731
699023,9927;-0,28926217;0,171992316;;
699023,9949;-0,175748352;0,099110919;0,075993753;0,078810731
699023,9998;-0,175748352;0,099110919;0,074694617;0,078414448
699024,0033;-0,175748352;0,099110919;0,076335073;0,080071578
699024,0066;-0,175022761;0,099020013;0,076335073;0,080071578
699024,0102;-0,175022761;0,099020013;0,078027905;0,082110084
699024,0106;;;-0,003647353;0,110236592
699024,0164;-0,325396956;0,159919363;;
699024,0257;-0,289174802;0,190683933;;
699024,0277;-0,17455876;0,099022419;0,077407551;0,083171195
699024,0312;-0,17455876;0,099022419;0,077643733;0,084155902
699024,0362;-0,17455876;0,099022419;0,078025229;0,08572263
699024,0371;;;-0,003597608;0,113838843
699024,0426;-0,289900849;0,20016815;;
699024,0439;;;-0,003046912;0,114739413
699024,0507;;;-0,00010871;0,115443741
699024,0522;-0,312219372;0,173410522;;
699024,0617;-0,304784368;0,205959217;;
699024,0662;-0,174571472;0,099343628;0,081999915;0,088250354
699024,0697;-0,174571472;0,099343628;0,083487871;0,089775892
699024,0745;-0,174571472;0,099343628;0,084000146;0,089686486
699024,0781;;;0,002455783;0,117745973
699024,0786;-0,302983884;0,240430113;;
699024,0848;;;0,002969826;0,116897663
699024,0885;-0,508348901;0,112605392;;
699024,0973;-0,474108799;0,153787763;;
699024,0987;-0,173790974;0,100616773;0,083899241;0,089806696
699024,1037;-0,173790974;0,100616773;0,079946315;0,089224243
699024,107;-0,173790974;0,100616773;0,078817451;0,090154298
699024,1082;;;-0,002737139;0,118251434
699024,1128;-0,491693971;0,133110561;;
699024,1187;;;-0,005158644;0,118416924
699024,1221;-0,494467632;0,125514181;;
699024,1266;;;-0,00567236;0,116856069
699024,1318;-0,500278054;0,128612064;;
699024,1412;-0,494986366;0,135952451;;
699024,1437;-0,173161329;0,100496364;0,074915552;0,08679696
699024,147;-0,173161329;0,100496364;0,072657959;0,085556421
699024,1522;-0,173161329;0,100496364;0,070720177;0,084853464
699024,156;-0,173078477;0,10105662;0,070720177;0,084853464
699024,1596;-0,173078477;0,10105662;0,07095533;0,088456343
699024,1628;-0,170554981;0,103519966;0,07095533;0,088456343
699024,1662;-0,170554981;0,103519966;0,068518613;0,088593633
699024,1697;-0,171347381;0,102119785;0,068518613;0,088593633
699024,1745;-0,171347381;0,102119785;0,068167828;0,089256146
699024,1779;-0,171701347;0,101781708;0,068167828;0,089256146
699024,1812;-0,171701347;0,101781708;0,070591362;0,089578579
699024,1847;-0,171895226;0,101194962;0,070591362;0,089578579
699024,1897;-0,171895226;0,101194962;0,069231071;0,089630428
699024,1932;-0,172255992;0,10152244;0,069231071;0,089630428
699024,199;-0,505789159;0,184122426;;
699024,2006;-0,172321821;0,101680449;0,069231071;0,089630428
699024,2039;-0,172321821;0,101680449;0,07157977;0,090689549
699024,2072;-0,172321821;0,101680449;0,072557212;0,091064499
699024,2121;-0,172321821;0,101680449;0,075306091;0,094852362
699024,2147;0,789477367;0,185756511;;
699024,2198;-0,171538725;0,101888032;0,075306091;0,094852362
699024,2231;-0,171538725;0,101888032;0,077692242;0,099252478
699024,2271;-0,171516266;0,10183933;0,077692242;0,099252478
699024,2305;-0,171516266;0,10183933;0,082064643;0,100993502
699024,2352;-0,171516266;0,10183933;0,081069648;0,101733204
699024,2386;0,789477367;0,185756511;;
699024,2467;0,789477367;0,185756511;;
699024,2471;-0,170620842;0,102936625;0,081069648;0,101733204
699024,2508;-0,170620842;0,102936625;0,083187563;0,102468117
699024,2557;-0,170620842;0,102936625;0,084805459;0,102569152
699024,2597;-0,170681391;0,102497959;0,084805459;0,102569152
699024,263;-0,170681391;0,102497959;0,08516108;0,104964937
699024,2669;-0,170525518;0,104578317;0,08516108;0,104964937
699024,2702;-0,170525518;0,104578317;0,087690095;0,107385123
699024,2752;-0,170525518;0,104578317;0,087570882;0,107113058
699024,2787;0,789477367;0,185756511;;
699024,2798;;;0,006313908;0,135087999
699024,2866;0,789477367;0,185756511;;
699024,2868;;;0,004999631;0,134755713
699024,2986;0,789477367;0,185756511;;
699024,3018;-0,169974715;0,103932527;0,084083003;0,104638664
699024,3051;-0,169974715;0,103932527;0,083644408;0,102633675
699024,3099;-0,169974715;0,103932527;0,080616857;0,100015403
699024,3139;-0,169502376;0,1038272;0,080616857;0,100015403
699024,3178;-0,169502376;0,1038272;0,080479153;0,100126608
699024,322;-0,169466645;0,103412406;0,080479153;0,100126608
699024,327;-0,169466645;0,103412406;0,079271363;0,098919261
699024,3308;-0,169226583;0,103985336;0,079271363;0,098919261
699024,3349;-0,169559908;0,103559716;0,079271363;0,098919261
699024,3381;-0,169559908;0,103559716;0,078881843;0,097452022
699024,3429;-0,169559908;0,103559716;0,081038322;0,09472311
699024,347;-0,168897302;0,103428689;0,081038322;0,09472311
699024,3551;0,789477367;0,185756511;;
699024,3553;-0,169179794;0,103439951;0,081038322;0,09472311
699024,3587;-0,169179794;0,103439951;0,080092646;0,092759322
699024,362;-0,169179794;0,103439951;0,080935037;0,093946463
699024,3668;-0,169179794;0,103439951;0,079629375;0,095405484
699024,3705;-0,170778024;0,102694594;0,079629375;0,095405484
699024,3738;-0,170778024;0,102694594;0,081489151;0,095908769
699024,3777;-0,170915739;0,103144583;0,081489151;0,095908769
699024,381;-0,170915739;0,103144583;0,081872261;0,096364501
699024,3866;0,789477367;0,185756511;;
699024,3899;-0,170456782;0,102491043;0,081872261;0,096364501
699024,3954;-0,170456782;0,102491043;0,082348859;0,096432308
699024,399;-0,170456782;0,102491043;0,083851791;0,094906896
699024,4016;;;0,00238635;0,122951323
